bookId,userId,rating,comment
44736449-37f9-4ee8-b427-b3fb68742616,fd2126d9-122b-41e5-a723-804ce6fb264d,5,
44736449-37f9-4ee8-b427-b3fb68742616,2c95248a-8a54-46a6-bdcb-79761cbfbdb6,5,
44736449-37f9-4ee8-b427-b3fb68742616,da85616c-35a7-48fa-b5c5-fac1ac499e28,5,
44736449-37f9-4ee8-b427-b3fb68742616,8576840d-16fc-4d19-a5e9-000dd6cb2769,5,
44736449-37f9-4ee8-b427-b3fb68742616,c16f4aa9-4ce0-45dc-82cc-06705415d8ea,5,
44736449-37f9-4ee8-b427-b3fb68742616,3ee55d00-5b21-4506-92a6-87aceae2a84b,5,
44736449-37f9-4ee8-b427-b3fb68742616,c5a185df-4f51-4e95-aac7-26561829950e,5,
44736449-37f9-4ee8-b427-b3fb68742616,dbd5c8c4-2bc2-4552-9661-bf9fd043e791,5,
44736449-37f9-4ee8-b427-b3fb68742616,16c64806-8dd1-4e8d-a718-f8dfd95216de,5,
44736449-37f9-4ee8-b427-b3fb68742616,568e6df9-bea5-4362-93c7-1882a5a56bfe,5,
44736449-37f9-4ee8-b427-b3fb68742616,373637f7-d3f4-4cda-adc1-474439ec98d0,5,
44736449-37f9-4ee8-b427-b3fb68742616,b1495b77-cb7b-459e-b516-54c35e404673,5,
44736449-37f9-4ee8-b427-b3fb68742616,12894081-12a1-4772-9444-ee97557df71d,5,
44736449-37f9-4ee8-b427-b3fb68742616,a98a1f52-4d9c-40ac-af35-02ade867ac82,5,
44736449-37f9-4ee8-b427-b3fb68742616,c6d0b16e-aa49-4c2b-b62c-03802676cd69,4,"Sách được giao đến rất đẹp, không một vết gãy hay nhăn.
Lịch sử phát triển của mật mã được trình bày 1 cách khéo léo. Tác giả giới thiệu sự ảnh hưởng, tác động của khá nhiều lĩnh vực khác nhau đến mật...Xem thêm"
44736449-37f9-4ee8-b427-b3fb68742616,a9f22aa6-b9ff-46ec-afdc-1f6e6032ff5e,4,
44736449-37f9-4ee8-b427-b3fb68742616,9c1c4e19-de3f-4d72-91dd-b3ee213c5482,4,
44736449-37f9-4ee8-b427-b3fb68742616,6ea475eb-9d1f-460e-9a85-4dee202ba00d,4,
44736449-37f9-4ee8-b427-b3fb68742616,648301ad-213b-440d-b4a1-5ed9cd46f70d,4,Sách đóng gói và giao hàng tốt.
44736449-37f9-4ee8-b427-b3fb68742616,2862c9b8-125b-4248-90c2-92483152b2f8,4,
44736449-37f9-4ee8-b427-b3fb68742616,8b0c8be4-a856-4382-a6c7-46b7ca098789,4,
44736449-37f9-4ee8-b427-b3fb68742616,2c469289-b76a-4827-9a58-c565fe8ed374,4,
44736449-37f9-4ee8-b427-b3fb68742616,fe51d4d4-c85e-470e-a634-25a8f5c6075b,4,
1a5adb8d-7146-40e2-8c51-bc81c090380f,0cb50e48-bfc0-44d6-b015-1a9ca2cede97,5,"Bìa có màu, nội dung lại trắng đen"
1a5adb8d-7146-40e2-8c51-bc81c090380f,ae47e912-37d4-4167-b79d-5db404fb4ab5,5,
1a5adb8d-7146-40e2-8c51-bc81c090380f,3e3e3b11-9850-43ba-87e0-fb076f65d2e4,5,
44a0e07b-9c01-4cb3-93b5-1ac8a22aea99,65fece07-fa4b-42f5-a402-81cefb114948,5,"Sách mỏng hơn so với tưởng tượng của mình. Sách đẹp, chuẩn nxb Trẻ. Nhưng nhìn chung, sách của nxb Trẻ đắt. Không phải ai cũng dám mua. Mình chưa đọc nên chưa nói được về nội dung."
44a0e07b-9c01-4cb3-93b5-1ac8a22aea99,971962c3-a960-4d7f-a39f-2131baa3a747,5,"Richard Feynman là nhà vật lý mà mình rất khâm phục. Cuốn sách này không nhằm nói lên tài năng hay sự sáng tạo của Feynman, mà nổi bật ở đây là sự kiên trì, tư duy ham khám phá, tinh thần lạc quan, không...Xem thêm"
44a0e07b-9c01-4cb3-93b5-1ac8a22aea99,a0e5ee44-d1dd-465e-8bc6-ce8f2ff3c8a1,5,
44a0e07b-9c01-4cb3-93b5-1ac8a22aea99,461902c0-545e-4d75-9daa-3e847ee7bada,5,
44a0e07b-9c01-4cb3-93b5-1ac8a22aea99,a978d492-4082-4388-8468-8173048dfcbe,5,
c95c9196-7952-4dfe-a2ad-11ef33ad7346,98f5dfce-b4ca-49b3-a6b5-af6383ed8673,5,Sách chuẩn đét. Bọc cẩn thận
c95c9196-7952-4dfe-a2ad-11ef33ad7346,d300656c-a083-44ec-9b06-ca40e9abe509,5,"Nội dung lôi cuốn, hấp dẫn như một bộ phim tái hiện lịch sử phát triển của ngành bán dẫn"
c95c9196-7952-4dfe-a2ad-11ef33ad7346,ffd38900-7f62-4697-b4fc-5214376b92f0,5,Tốt
c95c9196-7952-4dfe-a2ad-11ef33ad7346,8e6c9914-6d23-4005-86e0-5eea22e5aaff,5,
c95c9196-7952-4dfe-a2ad-11ef33ad7346,566bca2b-4b20-4699-a861-b4f42c29e97c,5,
d742aa05-333b-451d-8e51-5a5ce2db8c4e,61b86329-5d9d-40cd-9568-3b068a24b349,5,
263fe8b0-512c-42dc-b3d0-186ec7ab5bc6,d08be57b-bd7d-4cb1-91a9-acc4d5a66b14,5,
9cd49322-c48f-475f-be5f-8bd3b999e9c3,7d4fc399-84ba-43b7-98a4-c95c65cc348a,5,
07ee9091-c6f9-4945-99ba-f5da653cd018,610c3661-92c6-4258-acb8-b10ff7d4dfe4,5,"Một quyển sách quá hay. Viết rất dễ hiểu, bản dịch rất tốt. Tác giả đi từ thời cổ đại về toán học sơ khai đến thời đại ngày nay, nhưng không hề nặng lý thuyết. Tới giờ mình mới hiểu lượng giác, tích phân,...Xem thêm"
07ee9091-c6f9-4945-99ba-f5da653cd018,6fe70fd3-6729-41a1-8883-d31a3b462236,1,"Sách bìa đẹp, không bị gập mép, rất hài lòng về chất lượng giao hàng của Tiki.
Sách có nội dung hay, không hề lãng phí số tiền mình bỏ ra."
07ee9091-c6f9-4945-99ba-f5da653cd018,0b15601c-056d-4932-a037-525cd2ecca11,5,tạm đc nhưng kiến thức khá hay
07ee9091-c6f9-4945-99ba-f5da653cd018,13a2a6aa-78fa-4479-bd15-89e2e79c657c,5,Cuốn này nên được sử dụng để dạy đại cương cho môn Toán. Gần như tất cả nội dung toán học từ cấp I cho đến cấp III cơ bản đều được đề cập. Lịch sử về cách các khái niệm ra đời khiến Toán học trở nên đẹp...Xem thêm
07ee9091-c6f9-4945-99ba-f5da653cd018,91d8a083-bc4e-46fc-97d7-e36de98d9323,5,"Toán học mà không hề khô khan, được chia sẻ dưới những câu chuyện lý thú.
Chất lượng in và giấy ổn, giao hàng nhanh"
07ee9091-c6f9-4945-99ba-f5da653cd018,0fb347ad-91d6-4884-8570-ba04ff25ce81,5,"Hội sách mua được nhiều sách hay giá tốt. Càng mua càng nhận được nhiều coupon, thích ghê. Đọc cuốn này thêm yêu Toán học, xem hành trình phát triển toán qua từ thời tiền sử đến nay"
07ee9091-c6f9-4945-99ba-f5da653cd018,a31937ef-9e89-4198-9fce-885820f5be54,1,"Toán học một thiên tiểu thuyết, tác giả đặt tên như vậy có lẽ là muốn nhấn mạnh nội dung và cách diễn đạt mà tác giả muốn hướng tới. Bằng cách kể về lịch sử toán học và thông qua đó dẫn dắt câu chuyện...Xem thêm"
07ee9091-c6f9-4945-99ba-f5da653cd018,f50cd068-8e52-4ed2-978b-28f09a7cb562,5,"Sách cực hay, là cuốn sách gối đầu về toán học của tôi, được viết theo trình tự thời gian về sự phát triển của ngành toán học dưới ngòi bút cuốn hút của tác giả cho ta cảm thấy toán học đẹp, quan trọng...Xem thêm"
07ee9091-c6f9-4945-99ba-f5da653cd018,75f32584-2f6f-4e9d-9a0c-e39c4fbc2de8,5,"Sách nội dung rất hay, trình bày đẹp, giao hàng nhanh, bao bì gọn gàng, an toàn, chất lượng dịch vụ rất tốt. Sách là một bầu trời tri thức bổ ích. Chấm Tiki 9.5đ"
07ee9091-c6f9-4945-99ba-f5da653cd018,ba20bebe-d6ce-4527-9df1-c1267dc2dceb,5,"Tác giả đã chuyển tải khéo léo nội dung tưởng chừng rất khô khan bằng giọng văn hóm hỉnh, dễ hiểu và lôi cuốn. Sách rất đáng đọc."
07ee9091-c6f9-4945-99ba-f5da653cd018,04309697-c7e0-4fbb-b647-a0f675f4eeda,5,Quyển này cần có trong tủ sách gia đình. Đặc biệt là những gia đình có còn đang trong độ tuổi đi học. Sách viết rất dễ hiểu với nhiều thông tin thú vị cho mọi tầng lớp
07ee9091-c6f9-4945-99ba-f5da653cd018,59d8c968-3326-4f14-a9ef-69ad0ea56c32,5,"Cuốn sách quá hay, mua tặng con zai"
07ee9091-c6f9-4945-99ba-f5da653cd018,bfc3df63-81ea-41d7-abf9-aeccaf2b1fb6,1,"Thật ra mình là một người khá thích toán, nên đã không ngần ngại hốt ngay cuốn này về. Nội dung thì mình mới đọc được một ít, sẽ không đánh giá nhiều, chỉ là có chút ý kiến về cách trình bày của trang...Xem thêm"
07ee9091-c6f9-4945-99ba-f5da653cd018,16f6690c-610a-46c3-9dc0-2c388eecbb40,5,Đóng gói cẩn thận. Giao hàng rất nhanh. Một cuốn sách rất bổ ích và lý thú. Cám ơn dịch giả và NXB nhiều.
07ee9091-c6f9-4945-99ba-f5da653cd018,83f381cb-6fe5-495a-af7a-0a824b72c274,5,"Sách đẹp, rất góc cạnh, ổn áp lắm. Chỉ hơi bụi thôi nhưng nó không vẫn đề gì? Tiki cũng giao nhanh nữa. Mình vẫn chưa đọc nhưng thấy các bạn review tốt nên cũng yên tâm khi mua."
07ee9091-c6f9-4945-99ba-f5da653cd018,d6731b41-d45a-4667-81d4-0d781ff6a648,5,"Tiki giao hàng rất nhanh. Mình chưa bị tình trạng giao phải sách hỏng nên mong Tiki tiếp tục phát huy \m/
Mình cũng ko đánh giá bao giờ nhưng cuốn này hút mình thật sự nên phải ngoi lên rate 5 sao. Nội...Xem thêm"
07ee9091-c6f9-4945-99ba-f5da653cd018,948e7329-8892-4aeb-b920-bb7ed1c90512,5,"Tác giả đi theo dòng thời gian của lịch sử và gắn với nó sự phát triển của toán học. Một cách tiếp cận khá thú vị. Nội dung ở mức chung chung chứ không đi quá sâu vào lý thuyết toán học, có một số ví...Xem thêm"
07ee9091-c6f9-4945-99ba-f5da653cd018,71658465-93d3-43cf-af18-4e9690cbd70c,5,"sách đẹp, giấy tốt; sách kinh điển nên khỏi bàn nội dung, giá cả phải chăng, giao hàng nhanh"
07ee9091-c6f9-4945-99ba-f5da653cd018,b5e107aa-bd71-4fdb-bc13-59dc3e3f7b2d,5,"mình đã đọc nhiều sách về Lịch sử toán học (GS.Nguyễn Cang, thầy Ái Quốc..) nhưng lối viết trong quyển sách này rất riêng biệt."
07ee9091-c6f9-4945-99ba-f5da653cd018,34b15b30-88c7-491e-bc72-1d596d6ff585,5,"Tuyệt hay. Một cuốn sách về Toán học nhưng được kể một cách hấp dẫn, lôi cuốn và dễ hiểu."
07ee9091-c6f9-4945-99ba-f5da653cd018,badbac23-babe-42bd-a06f-5cdcb90b71a1,5,"Giao hành nhanh hơn mình tưởng.
Mình mua sách để mong là mình sẽ thích môn toán hơn ?"
07ee9091-c6f9-4945-99ba-f5da653cd018,75a0c77c-0505-40c0-b336-e25bf45715aa,1,"Sách đẹp , không móp méo trong quá trình vạn chuyển . Tiki giao cực nhanh , mới đặt tối hôm qua sáng nay đã có !!! Sẽ còn ủng hộ Tiki nhiều !"
07ee9091-c6f9-4945-99ba-f5da653cd018,5ba339ab-e8a5-41ab-a2eb-e0495343ef6b,5,"Sản phẩm đẹp, giao hàng nhanh, nội dung chưa đọc nên chưa biết"
07ee9091-c6f9-4945-99ba-f5da653cd018,e02af0de-37d6-4be7-b553-06fc26677480,5,Tuyệt
07ee9091-c6f9-4945-99ba-f5da653cd018,bec6b115-e35f-4e3a-a091-c2a0447e83fe,5,"Tiki giao nhanh, đóng gói cẩn thận, chất lượng giấy, bìa sách đều ok. Nội dung sách thì quá hay dành cho những ai tìm hiểu về Toán."
